사업장명,사업장부지용도구분명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지면적,지번주소,제조구분명,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자
요진빌딩,기타,제조,,202323.118949738,446285.513159057,2026-05-19 03:03:03,U,01,영업중,2026-05-18 17:46:49,2007-07-19,,서울특별시 강남구 논현동 7-3,냉동,1983322008302200058,3220000,서울특별시 강남구 도산대로 168 (논현동),,,01,영업/정상,,
삼익빌딩,기타,제조,2026-05-18,204948.439650854,444498.364663631,2026-05-19 03:03:03,U,03,폐업,2026-05-18 17:49:49,1991-10-01,,서울특별시 강남구 대치동 903-3,냉동,1991322008302200237,3220000,,,,03,폐업,,
